gps_center,band_psd,n_avg
1256763584.0,1.984786e-46,63
1256763712.0,1.976655e-46,63
1256763840.0,2.020919e-46,63
1256763968.0,2.018456e-46,63
1256764096.0,1.955789e-46,63
1256764224.0,1.898343e-46,63
1256764352.0,1.902230e-46,63
1256764480.0,1.926025e-46,63
1256764608.0,1.892516e-46,63
1256764736.0,1.896487e-46,63
1256764864.0,1.925514e-46,63
1256764992.0,1.883600e-46,63
1256765120.0,1.938200e-46,63
1256765248.0,1.910144e-46,63
1256765376.0,1.937912e-46,63
1256765504.0,1.950617e-46,63
1256765632.0,1.943740e-46,63
1256765760.0,1.901148e-46,63
1256765888.0,1.884341e-46,63
1256766016.0,1.958796e-46,63
1256766144.0,1.954225e-46,63
1256766272.0,1.976340e-46,63
1256766400.0,1.968216e-46,63
1256766528.0,1.935545e-46,63
1256766656.0,1.904120e-46,63
1256766784.0,1.887277e-46,63
1256766912.0,1.911251e-46,63
1256767040.0,1.898849e-46,63
1256767168.0,1.947442e-46,63
1256767296.0,1.902430e-46,63
1256767424.0,1.932236e-46,63
1256767552.0,1.912856e-46,63
1256767680.0,2.002488e-46,63
1256767808.0,1.945969e-46,63
1256767936.0,1.963266e-46,63
1256768064.0,1.989734e-46,63
1256768192.0,1.914556e-46,63
1256768320.0,1.899307e-46,63
1256768448.0,1.861971e-46,63
1256768576.0,1.915896e-46,63
1256768704.0,1.926165e-46,63
1256768832.0,1.878057e-46,63
1256768960.0,1.961685e-46,63
1256769088.0,1.919005e-46,63
1256769216.0,1.925500e-46,63
1256769344.0,1.917746e-46,63
1256769472.0,1.936335e-46,63
1256769600.0,1.927082e-46,63
1256769728.0,1.888061e-46,63
1256769856.0,1.904833e-46,63
1256769984.0,1.919940e-46,63
1256770112.0,1.887271e-46,63
1256770240.0,1.875857e-46,63
1256771935.0,1.759553e-46,63
1256772063.0,1.717319e-46,63
1256772191.0,1.738243e-46,63
1256772319.0,1.723101e-46,63
1256772447.0,1.736234e-46,63
1256772575.0,1.729000e-46,63
1256772703.0,1.748178e-46,63
1256772831.0,1.750450e-46,63
1256772959.0,1.747628e-46,63
1256773087.0,1.757311e-46,63
1256773215.0,1.738554e-46,63
1256773343.0,1.725033e-46,63
1256773471.0,1.757678e-46,63
1256773599.0,1.739680e-46,63
1256773727.0,1.756736e-46,63
1256773855.0,1.731090e-46,63
1256773983.0,1.806946e-46,63
1256774111.0,1.723703e-46,63
1256774239.0,1.745379e-46,63
1256774367.0,1.742413e-46,63
1256774495.0,1.779763e-46,63
1256774812.0,1.726456e-46,63
1256774940.0,1.758302e-46,63
1256775068.0,1.796341e-46,63
1256775196.0,1.809571e-46,63
1256775324.0,1.794852e-46,63
1256775452.0,1.817192e-46,63
1256775580.0,1.778186e-46,63
1256775744.0,1.793177e-46,63
1256775872.0,1.749922e-46,63
1256776000.0,1.707861e-46,63
1256776128.0,1.747458e-46,63
1256776256.0,1.766325e-46,63
1256776384.0,1.788000e-46,63
1256776512.0,1.738243e-46,63
1256776640.0,1.765856e-46,63
1256776768.0,1.718625e-46,63
1256776896.0,1.722541e-46,63
1256777024.0,1.753999e-46,63
1256777152.0,1.730979e-46,63
1256777280.0,1.738792e-46,63
1256777408.0,1.749802e-46,63
1256777536.0,1.760603e-46,63
1256777664.0,1.734640e-46,63
1256777792.0,1.731795e-46,63
1256777920.0,1.746438e-46,63
1256778048.0,1.755604e-46,63
1256778176.0,1.706309e-46,63
1256778304.0,1.743738e-46,63
1256778432.0,1.724998e-46,63
1256778560.0,1.741001e-46,63
1256778688.0,1.746371e-46,63
1256778816.0,1.719613e-46,63
1256778944.0,1.714909e-46,63
1256779072.0,1.742536e-46,63
1256779200.0,1.729871e-46,63
1256779328.0,1.749713e-46,63
1256779456.0,1.739236e-46,63
1256779584.0,1.759190e-46,63
1256779712.0,1.738771e-46,63
1256779840.0,1.725503e-46,63
1256779968.0,1.740724e-46,63
1256780096.0,1.750877e-46,63
1256780224.0,1.719166e-46,63
1256780352.0,1.744415e-46,63
1256780480.0,1.696320e-46,63
1256780608.0,1.712920e-46,63
1256780736.0,1.744855e-46,63
1256780864.0,1.755821e-46,63
1256780992.0,1.729558e-46,63
1256781120.0,1.743996e-46,63
1256781248.0,1.762290e-46,63
1256781376.0,1.710194e-46,63
1256781504.0,1.746275e-46,63
1256781632.0,1.755646e-46,63
1256781760.0,1.771350e-46,63
1256781888.0,1.764139e-46,63
1256782016.0,1.763364e-46,63
1256782144.0,1.742819e-46,63
1256782272.0,1.745239e-46,63
1256782400.0,1.739446e-46,63
1256782528.0,1.717292e-46,63
1256782656.0,1.715997e-46,63
1256782784.0,1.751429e-46,63
1256782912.0,1.764200e-46,63
1256783040.0,1.742103e-46,63
1256783168.0,1.728976e-46,63
1256783296.0,1.748566e-46,63
1256783424.0,1.733222e-46,63
1256783552.0,1.723352e-46,63
1256783680.0,1.728980e-46,63
1256783808.0,1.768584e-46,63
1256783936.0,1.750498e-46,63
1256784064.0,1.723589e-46,63
1256784192.0,1.721274e-46,63
1256784320.0,1.726778e-46,63
1256784448.0,1.758060e-46,63
1256784576.0,1.770873e-46,63
1256784704.0,1.749333e-46,63
1256784832.0,1.744195e-46,63
1256784960.0,1.716505e-46,63
1256785088.0,1.750426e-46,63
1256785216.0,1.759263e-46,63
1256785344.0,1.762079e-46,63
1256785472.0,1.786031e-46,63
1256785600.0,1.775733e-46,63
1256785728.0,1.723265e-46,63
1256785856.0,1.755283e-46,63
1256785984.0,1.757349e-46,63
1256786112.0,1.746110e-46,63
1256786240.0,1.765151e-46,63
1256786368.0,1.759051e-46,63
1256786496.0,1.745339e-46,63
1256786624.0,1.745727e-46,63
1256786752.0,1.789416e-46,63
1256786880.0,1.768719e-46,63
1256787008.0,1.756443e-46,63
1256787136.0,1.740749e-46,63
1256787264.0,1.729125e-46,63
1256787392.0,1.756706e-46,63
1256787520.0,1.736926e-46,63
1256787648.0,1.717557e-46,63
1256787776.0,1.755978e-46,63
1256787904.0,1.740896e-46,63
1256788032.0,1.732406e-46,63
1256788160.0,1.740805e-46,63
1256788288.0,1.714409e-46,63
1256788416.0,1.755541e-46,63
1256788544.0,1.761761e-46,63
1256788672.0,1.717211e-46,63
1256788800.0,1.794758e-46,63
1256788928.0,1.756383e-46,63
1256789056.0,1.771950e-46,63
1256789184.0,1.750466e-46,63
1256789312.0,1.757044e-46,63
1256789440.0,1.801946e-46,63
1256789568.0,1.758234e-46,63
1256789696.0,1.800921e-46,63
1256789824.0,1.775658e-46,63
1256789952.0,1.757076e-46,63
1256790080.0,1.759279e-46,63
1256790208.0,1.760083e-46,63
1256790336.0,1.760095e-46,63
1256790464.0,1.813399e-46,63
1256790592.0,1.725621e-46,63
1256790720.0,1.749094e-46,63
1256790848.0,1.788801e-46,63
1256790976.0,1.741970e-46,63
1256791104.0,1.728708e-46,63
1256791232.0,1.778697e-46,63
1256791360.0,1.749243e-46,63
1256791488.0,1.759681e-46,63
1256791616.0,1.741443e-46,63
1256791744.0,1.750948e-46,63
1256791872.0,1.724482e-46,63
1256792000.0,1.763210e-46,63
1256792128.0,1.764445e-46,63
1256792256.0,1.744314e-46,63
1256792384.0,1.736371e-46,63
1256792512.0,1.747284e-46,63
1256792640.0,1.765539e-46,63
1256792768.0,1.792986e-46,63
1256792896.0,1.745091e-46,63
1256793024.0,1.742722e-46,63
1256793152.0,1.763854e-46,63
1256793280.0,1.741917e-46,63
1256793408.0,1.745419e-46,63
1256793536.0,1.766178e-46,63
1256793664.0,1.740438e-46,63
1256793792.0,1.751949e-46,63
1256793920.0,1.804342e-46,63
1256794048.0,1.782289e-46,63
1256794176.0,1.753419e-46,63
1256794304.0,1.791275e-46,63
1256794432.0,1.821738e-46,63
1256794560.0,1.796777e-46,63
1256794688.0,1.782256e-46,63
1256794816.0,1.789608e-46,63
1256794944.0,1.849130e-46,63
1256795072.0,1.763715e-46,63
1256795200.0,1.818099e-46,63
1256795328.0,1.752707e-46,63
1256795456.0,1.802739e-46,63
1256795584.0,1.788426e-46,63
1256795712.0,1.800212e-46,63
1256795840.0,1.785894e-46,63
1256795968.0,1.758786e-46,63
1256796096.0,1.786761e-46,63
1256796224.0,1.771525e-46,63
1256796352.0,1.780561e-46,63
1256796480.0,1.769955e-46,63
1256796608.0,1.812054e-46,63
1256796736.0,1.789731e-46,63
1256796864.0,1.771799e-46,63
1256796992.0,1.774168e-46,63
1256797120.0,1.781500e-46,63
1256797248.0,1.768057e-46,63
1256797376.0,1.777676e-46,63
1256797504.0,1.788235e-46,63
1256797632.0,1.771433e-46,63
1256797760.0,1.811405e-46,63
1256797888.0,1.776950e-46,63
1256798016.0,1.772419e-46,63
1256798144.0,1.769933e-46,63
1256798272.0,1.776952e-46,63
1256798400.0,1.778471e-46,63
1256798528.0,1.856253e-46,63
1256798656.0,1.736230e-46,63
1256798784.0,1.734435e-46,63
1256798912.0,1.732065e-46,63
1256799040.0,1.743662e-46,63
1256799168.0,1.755112e-46,63
1256799296.0,1.772181e-46,63
1256799424.0,1.754996e-46,63
1256799552.0,1.761798e-46,63
1256799680.0,1.790375e-46,63
1256799808.0,1.777164e-46,63
1256799936.0,1.776331e-46,63
1256800064.0,1.758959e-46,63
1256800192.0,1.753975e-46,63
1256808512.0,1.759921e-46,63
1256808640.0,1.761208e-46,63
1256808768.0,1.737710e-46,63
1256808896.0,1.770162e-46,63
1256809024.0,1.754672e-46,63
1256809152.0,1.755393e-46,63
1256809280.0,1.813140e-46,63
1256809408.0,1.807978e-46,63
1256809536.0,1.801172e-46,63
1256809664.0,1.765154e-46,63
1256809792.0,1.750016e-46,63
1256809920.0,1.757539e-46,63
1256810048.0,1.757593e-46,63
1256810176.0,1.771239e-46,63
1256810304.0,1.771937e-46,63
1256810432.0,1.770972e-46,63
1256810560.0,1.774977e-46,63
1256810688.0,1.767102e-46,63
1256810816.0,1.770161e-46,63
1256810944.0,1.753039e-46,63
1256811072.0,1.753775e-46,63
1256811200.0,1.752532e-46,63
1256811328.0,1.758794e-46,63
1256811456.0,1.730367e-46,63
1256811584.0,1.762301e-46,63
1256811712.0,1.760841e-46,63
1256811840.0,1.786121e-46,63
1256811968.0,1.814262e-46,63
1256812096.0,1.778850e-46,63
1256812224.0,1.776363e-46,63
1256812352.0,1.795007e-46,63
1256812480.0,1.812688e-46,63
1256816704.0,1.811345e-46,63
1256816832.0,1.790854e-46,63
1256816960.0,1.762486e-46,63
1256817088.0,1.747236e-46,63
1256817216.0,1.772977e-46,63
1256817344.0,1.788562e-46,63
1256817472.0,1.735430e-46,63
1256817600.0,1.748248e-46,63
1256817728.0,1.797465e-46,63
1256817856.0,1.819822e-46,63
1256817984.0,1.793421e-46,63
1256818112.0,1.752823e-46,63
1256818240.0,1.805985e-46,63
1256818368.0,1.819987e-46,63
1256818496.0,1.798387e-46,63
1256818624.0,1.800954e-46,63
1256818752.0,1.797752e-46,63
1256818880.0,1.795342e-46,63
1256819008.0,1.779873e-46,63
1256819136.0,1.795267e-46,63
1256819264.0,1.781861e-46,63
1256819392.0,1.764456e-46,63
1256819520.0,1.744465e-46,63
1256819648.0,1.782441e-46,63
1256819776.0,1.799458e-46,63
1256819904.0,1.739430e-46,63
1256820032.0,1.782053e-46,63
1256820160.0,1.821783e-46,63
1256820288.0,1.771790e-46,63
1256820416.0,1.779697e-46,63
1256820544.0,1.764490e-46,63
1256820672.0,1.772681e-46,63
1256840314.0,2.236168e-46,63
1256840442.0,2.190724e-46,63
1256840570.0,2.183363e-46,63
1256840698.0,2.133875e-46,63
1256840826.0,2.143927e-46,63
1256840954.0,2.185282e-46,63
1256841082.0,2.127991e-46,63
1256849472.0,2.287484e-46,63
1256849600.0,2.266268e-46,63
1256849728.0,2.289018e-46,63
1256849856.0,2.317011e-46,63
1256849984.0,2.220549e-46,63
1256850112.0,2.257134e-46,63
1256850240.0,2.217154e-46,63
1256850368.0,2.193101e-46,63
1256850496.0,2.202331e-46,63
1256850624.0,2.202873e-46,63
1256850752.0,2.091450e-46,63
1256850880.0,2.019667e-46,63
1256851008.0,2.114108e-46,63
1256851136.0,2.105982e-46,63
1256851264.0,2.165717e-46,63
1256851392.0,2.139744e-46,63
1256851520.0,2.043373e-46,63
1256851648.0,2.036172e-46,63
1256851776.0,2.118038e-46,63
1256851904.0,2.134604e-46,63
1256852032.0,2.060199e-46,63
1256852160.0,1.978087e-46,63
1256852288.0,1.998261e-46,63
1256852416.0,2.032385e-46,63
1256852544.0,2.116735e-46,63
1256852672.0,2.108402e-46,63
1256852800.0,2.034292e-46,63
1256852928.0,1.984516e-46,63
1256853056.0,1.977964e-46,63
1256853184.0,1.968436e-46,63
1256853312.0,1.942717e-46,63
1256853440.0,1.954528e-46,63
1256853568.0,1.963424e-46,63
1256853696.0,1.923371e-46,63
1256853824.0,1.938664e-46,63
1256853952.0,1.948726e-46,63
1256854080.0,1.971116e-46,63
1256854208.0,1.962403e-46,63
1256854336.0,2.043210e-46,63
1256854464.0,2.034364e-46,63
1256854592.0,2.051955e-46,63
1256854720.0,1.950331e-46,63
1256854848.0,1.933280e-46,63
1256854976.0,1.972050e-46,63
1256855104.0,2.049253e-46,63
1256855232.0,2.001573e-46,63
1256855360.0,1.946435e-46,63
1256855488.0,1.951289e-46,63
1256855616.0,1.932390e-46,63
1256855744.0,2.039223e-46,63
1256855872.0,2.075406e-46,63
1256856000.0,1.963591e-46,63
1256856128.0,1.923702e-46,63
1256856256.0,1.937984e-46,63
1256856384.0,1.946377e-46,63
1256856512.0,1.953005e-46,63
1256856640.0,1.933005e-46,63
1256856768.0,1.949352e-46,63
1256856896.0,1.942411e-46,63
1256857024.0,1.972180e-46,63
1256857152.0,1.917702e-46,63
1256857280.0,2.009170e-46,63
1256857408.0,2.012274e-46,63
1256857536.0,2.064540e-46,63
1256857664.0,2.132399e-46,63
1256857792.0,1.998432e-46,63
1256857920.0,2.050563e-46,63
1256858048.0,2.081891e-46,63
1256858176.0,2.078760e-46,63
1256858304.0,2.048933e-46,63
1256858432.0,2.054966e-46,63
1256858560.0,2.112070e-46,63
1256858688.0,2.068148e-46,63
1256858816.0,2.100819e-46,63
1256858944.0,2.113204e-46,63
1256859072.0,2.072882e-46,63
1256859200.0,2.067858e-46,63
1256859328.0,2.116801e-46,63
1256859456.0,2.110825e-46,63
1256859584.0,2.074749e-46,63
1256859712.0,2.002443e-46,63
1256859840.0,1.741624e-46,63
1256859968.0,1.789550e-46,63
1256860096.0,1.730557e-46,63
1256860224.0,1.714506e-46,63
1256860352.0,1.716617e-46,63
1256860480.0,1.732218e-46,63
1256860608.0,1.734909e-46,63
1256860736.0,1.747562e-46,63
1256860864.0,1.726463e-46,63
1256860992.0,1.737567e-46,63
1256861120.0,1.757321e-46,63
1256861248.0,1.762107e-46,63
1256861376.0,1.733735e-46,63
1256861504.0,1.734734e-46,63
1256861632.0,1.746409e-46,63
1256861760.0,1.801640e-46,63
1256861888.0,1.802500e-46,63
1256862016.0,1.731287e-46,63
1256862144.0,1.741842e-46,63
1256862272.0,1.738132e-46,63
1256862400.0,1.731996e-46,63
1256862528.0,1.768655e-46,63
1256862656.0,1.757548e-46,63
1256862784.0,1.741522e-46,63
1256862912.0,1.748121e-46,63
1256863040.0,1.794296e-46,63
1256863168.0,1.783002e-46,63
1256863296.0,1.760897e-46,63
1256863424.0,1.794708e-46,63
1256863552.0,1.841353e-46,63
1256863680.0,1.910319e-46,63
1256863808.0,1.768560e-46,63
1256863936.0,1.762247e-46,63
1256864064.0,1.763999e-46,63
1256864192.0,1.804055e-46,63
1256864320.0,1.751768e-46,63
1256864448.0,1.715109e-46,63
1256864576.0,1.758710e-46,63
1256864704.0,1.755496e-46,63
1256864832.0,1.716809e-46,63
1256864960.0,1.756015e-46,63
1256865088.0,1.817021e-46,63
1256865216.0,1.784195e-46,63
1256865344.0,1.779130e-46,63
1256865472.0,1.782124e-46,63
1256865600.0,1.709780e-46,63
1256865728.0,1.782713e-46,63
1256865856.0,1.726478e-46,63
1256865984.0,1.738730e-46,63
1256866112.0,1.742743e-46,63
1256866240.0,1.751702e-46,63
1256866368.0,1.760472e-46,63
1256866496.0,1.755320e-46,63
1256866624.0,1.716622e-46,63
1256866752.0,1.730475e-46,63
1256866880.0,1.718770e-46,63
1256867008.0,1.772727e-46,63
1256867136.0,1.756859e-46,63
1256867264.0,1.758062e-46,63
1256867392.0,1.745380e-46,63
1256867520.0,1.744220e-46,63
1256867648.0,1.743182e-46,63
1256867776.0,1.729171e-46,63
1256867904.0,1.779899e-46,63
1256868032.0,1.759708e-46,63
1256868160.0,1.766057e-46,63
1256868288.0,1.730686e-46,63
1256868416.0,1.752299e-46,63
1256868544.0,1.778847e-46,63
1256868672.0,1.737059e-46,63
1256868800.0,1.841970e-46,63
1256868928.0,1.735011e-46,63
1256869056.0,1.746378e-46,63
1256869184.0,1.741307e-46,63
1256869312.0,1.785435e-46,63
1256869440.0,1.759762e-46,63
1256869568.0,1.753568e-46,63
1256869696.0,1.725637e-46,63
1256869824.0,1.738298e-46,63
1256869952.0,1.721002e-46,63
1256870080.0,1.766347e-46,63
1256870208.0,1.734045e-46,63
1256870336.0,1.755172e-46,63
1256870464.0,1.734985e-46,63
1256870592.0,1.745559e-46,63
1256870720.0,1.759948e-46,63
1256870848.0,1.809548e-46,63
1256870976.0,1.778924e-46,63
1256871104.0,1.740407e-46,63
1256871232.0,1.735565e-46,63
1256871360.0,1.768685e-46,63
1256871488.0,1.759972e-46,63
1256871616.0,1.761829e-46,63
1256871744.0,1.735045e-46,63
1256871872.0,1.781329e-46,63
1256872000.0,1.738046e-46,63
1256872128.0,1.766997e-46,63
1256872256.0,1.857454e-46,63
1256872384.0,1.768246e-46,63
1256872512.0,1.760675e-46,63
1256872640.0,1.779909e-46,63
1256872768.0,1.749680e-46,63
1256872896.0,1.741704e-46,63
1256873024.0,1.786689e-46,63
1256873152.0,1.772182e-46,63
1256873280.0,1.733037e-46,63
1256873408.0,1.748605e-46,63
1256873536.0,1.765587e-46,63
1256873664.0,1.744474e-46,63
1256873792.0,1.758879e-46,63
1256873920.0,1.763218e-46,63
1256874048.0,1.767674e-46,63
1256874176.0,1.795138e-46,63
1256874304.0,1.775066e-46,63
1256874432.0,1.776250e-46,63
1256874560.0,1.820568e-46,63
1256874688.0,1.791698e-46,63
1256874816.0,1.811256e-46,63
1256874944.0,1.786073e-46,63
1256875072.0,1.789779e-46,63
1256875200.0,1.827585e-46,63
1256875328.0,1.804579e-46,63
1256875456.0,1.794690e-46,63
1256875584.0,1.790059e-46,63
1256875712.0,1.768121e-46,63
1256875840.0,1.830728e-46,63
1256875968.0,1.770804e-46,63
1256876096.0,1.746741e-46,63
1256876224.0,1.753934e-46,63
1256876352.0,1.772736e-46,63
1256876480.0,1.754861e-46,63
1256876608.0,1.761097e-46,63
1256876736.0,1.758208e-46,63
1256876864.0,1.814285e-46,63
1256876992.0,1.776967e-46,63
1256877120.0,1.790064e-46,63
1256877248.0,1.795542e-46,63
1256877376.0,1.776670e-46,63
1256877504.0,1.787224e-46,63
1256877632.0,1.837726e-46,63
1256877760.0,1.790780e-46,63
1256877888.0,1.780412e-46,63
1256878016.0,1.812883e-46,63
1256878144.0,1.798186e-46,63
1256878272.0,1.784132e-46,63
1256878400.0,1.762510e-46,63
1256878528.0,1.739517e-46,63
1256878656.0,1.764666e-46,63
1256878784.0,1.816915e-46,63
1256878912.0,1.804439e-46,63
1256879040.0,1.804234e-46,63
1256879168.0,1.759091e-46,63
1256879296.0,1.785797e-46,63
1256879424.0,1.779908e-46,63
1256879552.0,1.746365e-46,63
1256879680.0,1.777342e-46,63
1256879808.0,1.756397e-46,63
1256879936.0,1.760826e-46,63
1256880064.0,1.775187e-46,63
1256880192.0,1.791967e-46,63
1256880320.0,1.799855e-46,63
1256880448.0,1.856973e-46,63
1256880576.0,1.993169e-46,63
1256880704.0,1.827501e-46,63
1256880832.0,1.826974e-46,63
1256880960.0,1.802266e-46,63
1256881088.0,1.808830e-46,63
1256881216.0,1.759871e-46,63
1256881344.0,1.783966e-46,63
1256881472.0,1.784701e-46,63
1256881600.0,1.808362e-46,63
1256881728.0,1.793527e-46,63
1256881856.0,1.776984e-46,63
1256881984.0,1.782129e-46,63
1256882112.0,1.905913e-46,63
1256882240.0,1.800223e-46,63
1256882368.0,1.785386e-46,63
1256882496.0,1.731719e-46,63
1256882624.0,1.805520e-46,63
1256882752.0,1.839691e-46,63
1256882880.0,1.791065e-46,63
1256883008.0,1.764772e-46,63
1256883136.0,1.771791e-46,63
1256883264.0,1.794485e-46,63
1256883392.0,1.776192e-46,63
1256883520.0,1.792314e-46,63
1256883648.0,1.778288e-46,63
1256883776.0,1.765043e-46,63
1256883904.0,1.795535e-46,63
1256884032.0,1.793314e-46,63
1256884160.0,1.799415e-46,63
1256884288.0,1.777490e-46,63
1256884416.0,1.805211e-46,63
1256884544.0,1.776705e-46,63
1256884672.0,1.820779e-46,63
1256884800.0,1.757811e-46,63
1256884928.0,1.799895e-46,63
1256885056.0,1.786191e-46,63
1256885184.0,1.796450e-46,63
1256885312.0,1.805915e-46,63
1256885440.0,1.879301e-46,63
1256885568.0,1.754763e-46,63
1256885696.0,1.760617e-46,63
1256885824.0,1.790138e-46,63
1256885952.0,1.774293e-46,63
1256886080.0,1.821958e-46,63
1256886208.0,1.935650e-46,63
1256886340.0,1.768697e-46,63
1256886468.0,1.786015e-46,63
1256886596.0,1.763873e-46,63
1256886724.0,1.779445e-46,63
1256886852.0,1.749727e-46,63
1256886980.0,1.839183e-46,63
1256887108.0,1.783454e-46,63
1256887236.0,1.782317e-46,63
1256887364.0,1.759995e-46,63
1256887492.0,1.804830e-46,63
1256887620.0,1.803839e-46,63
1256887748.0,1.786582e-46,63
1256887876.0,1.792220e-46,63
1256888004.0,1.808573e-46,63
1256888132.0,1.776515e-46,63
1256888260.0,1.762688e-46,63
1256888388.0,1.751468e-46,63
1256888516.0,1.768756e-46,63
1256888644.0,1.762233e-46,63
1256888772.0,1.808280e-46,63
1256888900.0,1.845618e-46,63
1256889028.0,1.769534e-46,63
1256889156.0,1.771022e-46,63
1256889284.0,1.754180e-46,63
1256889412.0,1.818646e-46,63
1256889540.0,1.755586e-46,63
1256889668.0,1.779897e-46,63
1256889796.0,1.777207e-46,63
1256889924.0,1.822147e-46,63
1256890052.0,1.782613e-46,63
1256890180.0,1.845406e-46,63
1256890432.0,1.787812e-46,63
1256890560.0,1.802017e-46,63
1256890688.0,1.778558e-46,63
1256890816.0,1.796795e-46,63
1256890944.0,1.794861e-46,63
1256891072.0,1.797552e-46,63
1256891200.0,1.814405e-46,63
1256891328.0,1.794414e-46,63
1256891456.0,1.809405e-46,63
1256891584.0,1.784381e-46,63
1256891712.0,1.813741e-46,63
1256891840.0,1.816002e-46,63
1256891968.0,1.784586e-46,63
1256892096.0,1.785203e-46,63
1256892224.0,1.810771e-46,63
1256892352.0,1.779936e-46,63
1256892480.0,1.833319e-46,63
1256892608.0,1.794896e-46,63
1256892736.0,1.794908e-46,63
1256892864.0,1.804036e-46,63
1256892992.0,1.790354e-46,63
1256893120.0,1.775944e-46,63
1256893248.0,1.772080e-46,63
1256893376.0,1.778761e-46,63
